name,0
R Richard,-0.008925494825641925
Jenny,-0.007913821602344039
Ann,-0.008302628576620983
W,-0.007823332600930608
Amber,-0.007476659370727502
stephanie,-0.008232487325043527
Edward,-0.00880080109398292
Craig,-0.008676384937819151
Alan,-0.008406677420418165
Kimberly,-0.0069549432537722765
Vipul,-0.006460333494885295
Nestor,-0.005179347343740131
Patricia,-0.009389688709973868
Lori,-0.0065200663996440224
Sandra,-0.0015300206848326918
Clark,-0.005499885775213833
Catherine,-0.009275568396580385
Pamela,-0.007538478493249812
Geraldine,0.0003122725005639803
Suzy,-0.006011212951202066
Amelie,-0.010072363589428106
Maureen,-0.00865125207239751
Celeste,-0.006824917738891909
Yvette,-0.0070352009872100526
Lauren,-0.006918998030725577
Paul,-0.008894551969560262
Catherine,0.5954531448267588
Joey,-0.007891499894472884
Dawn,-0.008732631471498052
Kieran,0.023373006633508334
Tony,-0.008676980966216104
Nancy,-0.007262050395761118
Mareena,-0.0066252319316824435
Mindy,-0.0017788451316312255
Neyda,-0.008297611040133128
Mark,-0.007794823504545277
Todd,-0.00579546402881691
Tyler,-0.007183907349218853
Jennifer,0.005795509616312551
Brianna,0.0004892563193124368
Shereef,-0.00832047603519803
C Michael,-0.007854597860979208
Nakita,-0.0018540667163386205
Paige,-0.0038566138626435265
Angela,-0.008735208742570954
Darren,-0.006312259814537844
Lissa,0.00019708549083721901
Me,-0.0025028572066497787
May,-0.0053740458022992835
Sara,-0.0031683066348913214
Boris,-0.009015479437456996
Meredith,-0.008734293048924872
Sara,-0.00898752030483332
David,-0.001771223283006015
James,0.004835681847388177
We,-0.008659393511257326
Brian,-0.008354156910817048
Eileen,0.009069133798798831
Christie,-0.008578877270541341
Ellen,-0.006866871380916931
Cindy,-0.009344932128311856
Kristina,0.007069719165688941
Amy,-0.008931423095408146
Gretchen,-0.008336500799766243
Roberto,-0.008558582975131354
Nicole,-0.009477989597118005
Shantae,0.0054233037898051
Julie,-0.005895544094718634
Laura,-0.009379595128526182
Whitney,-0.0063055263270587
Gaby,-0.007989356817561945
Friedrich,-0.00793034102812903
Izabel,-0.006103762881283428
Bill,0.005423367599611667
Brian,-0.006761365382412957
Jenna,-0.005806339020727211
Makahla,-0.0074443067019562496
Mina,-0.0058879396886310125
Brynn,-0.006654534653784653
Matthew,-0.009333295445117549
Jeremy,-0.007961203551285167
Jamie,0.000963006605874657
Rachel,-0.008384249009896561
Emma,-0.008929197755649283
Jillian,-0.008807287065629464
Q,-0.008350809624614897
Jay,0.013011486328496679
Anastasia,-0.007713619729762554
Rita,-0.008842973479106004
Chela,-0.007589146671371626
Ojel,-0.005761689712811459
Lisa,-0.008108585138748682
Lauren,-0.00952886758937672
Diane,-0.007874570348063844
Ashley,-0.008608163507239067
Bass,-0.009104043476783386
Fred,-0.007718179703353587
Mark,-0.006573817077276103
Dan,-0.00864759855553242
Scott,-0.006287814540166023
William,-0.006140483969733583
Chaz,-0.007265168029109987
Ryan,-0.007384537251187747
Dhia,-0.001466497228101511
D,-0.008727459315886336
Johnna,-0.008983160991364782
Huka,-0.00386898969525881
Em,-0.0017354352402669854
Claire,-0.00446301741819317
Janet,-0.009036415308039805
Kim,-0.008675652196009638
Helen,-0.007657225961594016
Dylan,-0.008531638943798643
David,-0.006656082951571163
Hortencia,0.01769865871856163
Ishea,0.09054326221334895
Nahshon,-0.008823283254051892
Lela,-0.008667295305391304
Kelley,0.002228302297042729
Mary,-0.007911968133734047
Ted,-0.005594479114352737
Susan,-0.008983860374164087
Valerie,-0.00786991533600466
Allen,-0.00896030294341155
Carter,-0.008039571106611621
Susan,-0.009439308101569083
Nour,-0.008430628440903837
Angie,-0.009628613445326348
Nya,-0.008614698226814432
Morgan,-0.005849969654895614
Annette,-0.005754946401605295
Sandy,0.020455264236095987
Scott,0.21004890708251728
Melissa,-0.006795023082486003
Vanessa,-0.008828097567590077
Malolis,-0.005877746770142704
Mandy,-0.004922690986524643
Jackie,-0.008800886800349619
Jordan,-0.008856834141004941
Lubna,-0.003502890689091529
Jordan,-0.008457910801677883
Donald,0.023972016129110003
Tobin,-0.0073675405460649395
Aely,-0.008572264263165444
Aaron,-0.008866904990284759
Caitie,-0.008840750490549
Joey,0.001112242610292514
Michael,0.7484582212514554
Michelle,-0.011644753985929337
Neena,-0.004343848402355678
P J,-0.008732120976596128
Rudy,-0.009035563710230444
Melissa,-0.008472698564172307
Marcia,-0.009078768009570151
Dawn,-0.005291009691506963
Joel,-0.004231335530927694
Hannah,-0.007982580004601985
Tyler,-0.008291700718647375
Victor,0.013927017502887546
Josh,-0.009570261976843762
Chris,-0.004525197672057473
Jeff,-0.008548018074879607
Hector,-0.008792573139898993
Russ,-0.007123037087699302
Samantha,-0.008869199625952043
Robert,-0.0079425419936927
Alan,-0.009392247450543375
Wilbert,-0.009779689583656053
Bill,-0.005453641149520604
Jerry,-0.004226153277962951
Ida,-0.011567350132803713
Lindsay,-0.008817140351571873
Paige,-0.008178338023622613
Harrison,-0.008041730392504028
Bashar,-0.002705435042567833
Hana,-0.0012240884448561202
Blair,-0.008873370061475115
Roger,-0.006428969953849103
Tim,-0.008987386440957377
Debbie,-0.00845879133646445
Michelle,-0.007786840854060283
Jody,0.011700331856197886
Mike,-0.008793475555863333
Kerry,0.0006091971256172401
Ivan,-0.008408682045186737
Shon,0.06179508995969202
Mike,-0.003567317824518435
Aaron,-0.008932693630853283
Marissa,-0.009649750891379873
Brian,-0.007277591906440917
Lucy,-0.00980319843209904
Lorna,-0.007933763270700228
Melissa,-0.008671216730308143
Charley,-0.009422585501358292
Cori,0.0036337363762626892
Joseph,-0.0057421023474426075
Shaun,0.06060828939746758
Astrid,-0.008842048979723462
Sal,0.1120519978345916
Laura,-0.008776830681137179
