name,0
WOW Cafe and Bar,0.08139276720867691
Revolution Taco,0.04774366243015261
Kuramoto Japanese Restaurant,0.013901198253063865
Moe's Southwest Grill,0.08269393502788007
Cajun Corner Seafood,0.08616626351383165
McDonald's,0.02002439905066707
Faubourg Bistro,0.04125026373991036
East China Restaurant,0.006346719710734518
Che Argentinian Empanadas,0.08516646345429232
Denny's,0.08432163349831204
Pizza Hut,0.07572277777444594
Burgerim,0.08330874691217749
Anthony's Dandelion Deli & Catering,0.06290793020003095
Sweetie Pies Upper Crust,0.03822663615005618
Dab's Bistro,0.07508315679533505
Pizza Haven,0.06749201603335514
Kruk's Philly Steaks,0.08605492185340072
The Bayou Burger & Sports Company,0.08006607827150665
Baggin's Gourmet Sandwiches,0.07648918064173606
Little Love Burger,0.07687753784335412
La Fogata Mexican Restaurant,0.08529735874275174
Bob Evans,0.08457323250728636
QDOBA Mexican Eats,0.07922212475430258
Shenanigan's Old English Pub,0.07736920249605418
"Mexican Restaurant And Tortilleria ""La Milpita""",0.07177099246478631
Lucky Lobster,0.040004250769262
Hatfield Pizzeria,0.08621034184741842
Green Chili,0.04181769347084058
Taco Bell,0.07705605130764243
Mario & Franks IV,0.07728823273508652
The Pharmacy Burger,0.02570464390006507
Jing’s Sushi House,0.08497066549777291
Los Ponchos Hot Dogs,0.07092240501820701
King Wok Chinese Restaurant,0.08185893534709618
Rigatoni's Pasta & Grill,0.08466342495949244
Outback Steakhouse,0.08432653447378283
Sake Hana,0.08075479440430501
The Oceanaire Seafood Room,0.03940784154830144
Ho Wun Chinese Restaurant,0.08344466790138522
Fountain Side Seafood Grill,0.08599860791535421
La Cabra Brewing Smokehouse,0.07622549648105116
Vetture's Pizzeria and Restaurant,0.07767531198115296
Siam Cafe,0.06270998429905385
First Watch,0.07097746983888815
Pizza Hut,0.07132691046657164
China Star,0.08119362540790999
Piada Italian Street Food,0.05444463097262565
Popbar,0.07793398514104118
Mama's Java,0.07274012282495435
Pizza 73,0.07100208557267694
Lombardo's Restaurant,0.04824860775121348
Joe's Crab Shack,0.07733874824015509
Tria Cafe Wash West,0.03577692837388058
Char Kol,0.08589038224314538
FreshWorks of Levittown,0.07783049275041706
Jimmy John's,0.07344874955898689
Yeoman's Cask and Lion,0.0859393067128891
Acme Oyster House,0.03356470301545146
LaSpada's Original Steaks & Hoagies,0.08273863697229036
Mount Holly International Buffet,0.08616660696638684
Vinny's Pizzarama 2,0.0820785965451045
Burrow,0.08534165908214733
Mesquito Grille,0.059621777604749515
Family Heritage,0.08259418591124616
Einstein Bros. Bagels,0.08297594234867588
Yummy Yummy,0.08458924924386621
Coach's All American Bar & Grill,0.08595356318101342
Jimmy John's,0.07403323787351791
Swansea Family Restaurant,0.07874906826530505
Creations Dining Room & Lounge,0.0846096865630514
The Andalusia Bar and Grill,0.06996299743432492
Shorty's Breakfast & Gourmet Deli,0.08622384361825457
Thai Boat Restaurant,0.08279532410236769
Roscoe's Tacos,0.08561433566041733
