name,0
WOW Cafe and Bar,0.039983984400648244
Revolution Taco,0.10537533211017638
Kuramoto Japanese Restaurant,0.12186832388112062
Moe's Southwest Grill,-0.03632709416821969
Cajun Corner Seafood,-0.004867787781968259
McDonald's,0.1225694921866365
Faubourg Bistro,0.11107428072049039
East China Restaurant,0.12369326915960424
Che Argentinian Empanadas,-0.0012438675605699785
Denny's,0.026113618751988636
Pizza Hut,-0.06103568146570728
Burgerim,0.03275655678251552
Anthony's Dandelion Deli & Catering,0.08689207195080816
Sweetie Pies Upper Crust,0.11339221962599877
Dab's Bistro,0.062522402974977
Pizza Haven,0.07902021505439302
Kruk's Philly Steaks,0.005363583725344948
The Bayou Burger & Sports Company,0.0472560149647985
Baggin's Gourmet Sandwiches,0.058513837025258385
Little Love Burger,-0.057003364882695716
La Fogata Mexican Restaurant,-0.017033951900084096
Bob Evans,0.024637685106772566
QDOBA Mexican Eats,-0.05055434927236213
Shenanigan's Old English Pub,0.05544672389554542
"Mexican Restaurant And Tortilleria ""La Milpita""",-0.07060228065396057
Lucky Lobster,0.1122800152464776
Hatfield Pizzeria,0.00020461163821195613
Green Chili,0.11115196444642002
Taco Bell,-0.05747247982112041
Mario & Franks IV,-0.056331338876967806
The Pharmacy Burger,0.11878077033727909
Jing’s Sushi House,0.013884016575272018
Los Ponchos Hot Dogs,-0.07096618390876233
King Wok Chinese Restaurant,-0.04021114419607038
Rigatoni's Pasta & Grill,0.02431674775624855
Outback Steakhouse,0.026419665077946426
Sake Hana,-0.04451541911085801
The Oceanaire Seafood Room,0.11266749898026225
Ho Wun Chinese Restaurant,0.031980113255675915
Fountain Side Seafood Grill,0.009469950322136095
La Cabra Brewing Smokehouse,0.05981027316674558
Vetture's Pizzeria and Restaurant,0.055108318250181414
Siam Cafe,0.08691307451555409
First Watch,0.07252397737756021
Pizza Hut,-0.0718326277909816
China Star,-0.0427756505577281
Piada Italian Street Food,0.09824115938148806
Popbar,-0.05442985894129099
Mama's Java,0.06823179661775625
Pizza 73,-0.07257193275736354
Lombardo's Restaurant,0.10540442372800438
Joe's Crab Shack,0.055366233856784575
Tria Cafe Wash West,0.11515427759476639
Char Kol,-0.006100197115419764
FreshWorks of Levittown,-0.05499466837373912
Jimmy John's,-0.06677384439346203
Yeoman's Cask and Lion,0.00948024008750944
Acme Oyster House,0.11635188374654747
LaSpada's Original Steaks & Hoagies,-0.03615874618814985
Mount Holly International Buffet,0.003935501895063455
Vinny's Pizzarama 2,-0.039347104785041546
Burrow,-0.01732450727896798
Mesquito Grille,0.09195988426526037
Family Heritage,-0.03673686129253357
Einstein Bros. Bagels,-0.034917498481012735
Yummy Yummy,-0.02448379198336649
Coach's All American Bar & Grill,-0.006349062293056231
Jimmy John's,-0.06536772675877328
Swansea Family Restaurant,-0.04879489093370715
Creations Dining Room & Lounge,-0.022967136085060957
The Andalusia Bar and Grill,-0.07446839917009496
Shorty's Breakfast & Gourmet Deli,-0.0035704270365065627
Thai Boat Restaurant,0.03580247618098176
Roscoe's Tacos,-0.015631879941118452
Pasta Pantry & Trattoria,0.027306103649121605
JD McGillicuddy's,-0.04006441278036164
Bon Zanmi Haitian Cuisine,-0.03286082307928406
Aqui Con El Nene,-0.025831507265785845
Auspicious Chinese Restaurant,0.12216702518388359
Papa John's Pizza,-0.06596722524855426
Darling's Coffeehouse & Cheesecake,-0.03737074374690647
Big Bob's Smoke' n Racks BBQ,-0.06008195581175387
Fork & Function on Central,-0.023522844912289266
Grecian Delights,-0.00034200233029583853
Casablanca Moroccan Restaurant,0.12347558991639235
McAlister's Deli,0.0009432680707151192
Rarest,0.002904517152186402
George & Sons' Seafood Market,0.0677579418233053
The Egg Connection,0.09126799370137446
Trolley Square Oyster House,0.09584819662085942
Wing Boyz,-0.07483233266102651
Athenian Restaurant,-0.047193299913765446
SALERNO'S Ristorante & Pizzeria,-0.011157394136639064
El Paso Mexican Restaurant,0.004619954859635276
Chipotle Mexican Grill,0.05835507688126842
Koi Sushi and SteakHouse,-0.02866966443276115
Anthony's Pizza,0.016684699616443234
Vietnamese Restaurant,0.12339110821400373
Papa John's Pizza,0.1211310325002374
Village Kitchen,0.11066507666327952
La Hacienda,0.01710955174941455
Panda Restaurant,0.11914938830461319
Johnny Chang's,0.01799245772623332
Subway,-0.05837419548577547
Flambeaux Smokehouse & BBQ,-0.01254412754572271
Original Joe's Restaurant & Bar,-0.015533937078054628
BJ's Restaurant & Brewhouse,0.10513281263169653
Saladworks,-0.04347841321505943
Whistle Stop,-0.0032944805415298524
Chick-fil-A,0.0007855080851789087
Ray Stevens CabaRay Showroom,-0.036974693481679054
Magic Noodles,-0.014053467919671063
Arnaud's French 75 Bar,0.11433056139614076
Halal China Express,-0.06838804530834668
Red Lobster,0.015548743588799582
Waterfront Gourmet Cafe & Deli,-0.05636114984106904
Imo's Pizza,0.12427992188735043
State Street Pub,-0.02785576725957565
Whitt's Barbecue - Hermitage,-0.06700465433141377
AliBaba Hookah Lounge,-0.0641588657011112
Screaming Jalapeno,0.031050769337085643
Funtime Ramen & Tea Bar,0.027846966688312706
"Rachel's Garden, Inc",-0.06366994308945308
Ruby Buffet,0.09566884326419411
Huck House Brunchette,0.036400995511679315
Liberty Bell Diner,0.11950258552033209
White Castle,0.11806788311505739
Perkins Restaurant & Bakery,-0.007281212318512376
Sushison Tucson,-0.06663024754139597
Bésame,-0.026577663768000397
Le Skewer,0.020733483504429998
