stars,review_count,is_open,total_hours,Food,American (Traditional),Sandwiches,Nightlife,Bars,Fast Food,American (New),Burgers,Breakfast & Brunch,Pizza,Mexican,Seafood,Chinese,Italian,Delis,Cafes,Coffee & Tea,Chicken Wings,Desserts,Salad,RestaurantsTakeOut,RestaurantsDelivery,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,GoodForKids,WiFi,Caters,RestaurantsTableService,HappyHour
-1.8374802465996838,0.009657302928857763,-1.5646967316604725,1.5297232019317488,1.2638839335170764,2.1343747458109497,-0.4525696378552518,-0.43643578047198484,-0.47643873166512696,2.6457513110645903,-0.3779644730092272,2.7080128015453204,-0.3515615246553262,-0.35156152465532625,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,-0.27435163058436723,-0.26366402215232193,-0.2412489548185819,-0.2412489548185819,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,0.7908686164966601,-2.2606104540549463,-1.7471684356620658,-1.6773956259226244,-1.7781758411192803,-0.8721028496007166,-1.171278122559109,-0.6822721177131066,-0.5795497067512154
0.6540183928575144,0.3051006047677184,0.6391014819458269,-0.016224397988748862,1.2638839335170764,-0.46852128566581813,2.2096047024697585,-0.43643578047198484,-0.47643873166512696,2.6457513110645903,2.6457513110645903,-0.3692744729379982,-0.3515615246553262,-0.35156152465532625,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,3.6449573777637356,-0.26366402215232193,-0.2412489548185819,-0.2412489548185819,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,0.7908686164966601,0.4712450795461972,1.189249103265776,-0.1662283953617015,0.6493679692824674,0.3391511081780565,1.0811798054391775,-0.6822721177131066,-0.5795497067512154
1.276893052721814,-0.17130171944744435,-1.5646967316604725,-1.85203717289434,-0.7912118933399583,-0.46852128566581813,2.2096047024697585,-0.43643578047198484,-0.47643873166512696,-0.3779644730092272,-0.3779644730092272,-0.3692744729379982,-0.3515615246553262,-0.35156152465532625,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,-0.27435163058436723,-0.26366402215232193,-0.2412489548185819,4.145095678246544,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,0.7908686164966601,0.4712450795461972,-0.27895966619814494,-0.1662283953617015,0.6493679692824674,-0.8721028496007166,-1.171278122559109,-0.6822721177131066,-0.5795497067512154
-2.4603549064639836,-0.15283651308251558,0.6391014819458269,0.48298784781891185,1.2638839335170764,2.1343747458109497,-0.4525696378552518,-0.43643578047198484,-0.47643873166512696,-0.3779644730092272,-0.3779644730092272,-0.3692744729379982,2.844452335847639,-0.35156152465532625,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,3.6449573777637356,-0.26366402215232193,-0.2412489548185819,-0.2412489548185819,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,-0.7013363202894909,0.4712450795461972,1.189249103265776,1.3449388351992213,0.6493679692824674,1.5504050659568296,1.0811798054391775,1.732850422864262,-0.5795497067512154
0.6540183928575144,-0.15098999244602268,0.6391014819458269,-0.4027112979688733,1.2638839335170764,-0.46852128566581813,-0.4525696378552518,-0.43643578047198484,-0.47643873166512696,2.6457513110645903,-0.3779644730092272,2.7080128015453204,-0.3515615246553262,-0.35156152465532625,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,-0.27435163058436723,-0.26366402215232193,-0.2412489548185819,-0.2412489548185819,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,0.7908686164966601,0.4712450795461972,1.189249103265776,-0.1662283953617015,0.6493679692824674,-0.8721028496007166,-0.045049158559965725,0.5252891525755776,-0.5795497067512154
-1.2146055867353842,-0.16206911626497997,0.6391014819458269,-1.85203717289434,-0.7912118933399583,-0.46852128566581813,-0.4525696378552518,-0.43643578047198484,-0.47643873166512696,-0.3779644730092272,-0.3779644730092272,-0.3692744729379982,-0.3515615246553262,2.8444523358476395,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,-0.27435163058436723,-0.26366402215232193,-0.2412489548185819,-0.2412489548185819,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,0.7908686164966601,-2.2606104540549463,-1.7471684356620658,-0.1662283953617015,-1.7781758411192803,-0.8721028496007166,-1.171278122559109,-0.6822721177131066,-0.5795497067512154
1.276893052721814,0.9587689100861975,-1.5646967316604725,0.4668842269864067,1.2638839335170764,-0.46852128566581813,-0.4525696378552518,2.2912878474779204,-0.47643873166512696,-0.3779644730092272,-0.3779644730092272,-0.3692744729379982,-0.3515615246553262,-0.35156152465532625,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,-0.27435163058436723,-0.26366402215232193,4.145095678246544,-0.2412489548185819,-0.21707238158772646,-0.20412414523193148,-3.0485539851178607,-2.193541257075642,0.4712450795461972,1.189249103265776,-1.6773956259226244,-1.7781758411192803,-0.8721028496007166,-1.171278122559109,-0.6822721177131066,-0.5795497067512154
-0.5917309268710848,-0.1860738845393874,0.6391014819458269,-1.85203717289434,-0.7912118933399583,2.1343747458109497,-0.4525696378552518,-0.43643578047198484,-0.47643873166512696,-0.3779644730092272,-0.3779644730092272,-0.3692744729379982,2.844452335847639,-0.35156152465532625,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,-0.27435163058436723,3.792705549421862,-0.2412489548185819,-0.2412489548185819,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,0.7908686164966601,0.4712450795461972,1.189249103265776,-0.1662283953617015,0.6493679692824674,1.5504050659568296,-0.045049158559965725,1.732850422864262,0.7376087176833652
1.8997677125861137,-0.17314824008393723,0.6391014819458269,-1.0629597521015859,-0.7912118933399583,-0.46852128566581813,-0.4525696378552518,-0.43643578047198484,-0.47643873166512696,-0.3779644730092272,-0.3779644730092272,-0.3692744729379982,-0.3515615246553262,-0.35156152465532625,-0.33333333333333337,3.0,-0.323994406881674,-0.29488391230979427,-0.27435163058436723,-0.26366402215232193,-0.2412489548185819,4.145095678246544,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,0.7908686164966601,0.4712450795461972,-0.27895966619814494,-0.1662283953617015,0.6493679692824674,0.3391511081780565,1.0811798054391775,-0.6822721177131066,-0.5795497067512154
-1.8374802465996838,-0.042045274892942845,0.6391014819458269,1.2076507852816452,1.2638839335170764,2.1343747458109497,-0.4525696378552518,-0.43643578047198484,-0.47643873166512696,-0.3779644730092272,2.6457513110645903,-0.3692744729379982,-0.3515615246553262,-0.35156152465532625,-0.33333333333333337,-0.33333333333333337,-0.323994406881674,-0.29488391230979427,-0.27435163058436723,-0.26366402215232193,-0.2412489548185819,-0.2412489548185819,-0.21707238158772646,-0.20412414523193148,0.3961397833768971,0.7908686164966601,-0.8946826872543745,-0.27895966619814494,-0.1662283953617015,0.6493679692824674,-0.8721028496007166,-1.171278122559109,-0.6822721177131066,-0.5795497067512154
